Order ID,Customer ID,Order Date,Product ID,Quantity,Unit Price,Total Amount,Payment Method,Order Status
126,a7b0afd7-5c2c-43c4-ab33-85772cda7c90,2022-10-09 07:46:38,0a362b7c-451e-4026-aa5b-96c6b9e14230,5,16.494847761919022,82.47423880959511,Credit Card,Shipped
127,7e13af72-77a3-4f67-8084-6fe6312b6b38,2023-07-04 00:51:29,2ff59522-cb9c-43ce-a14c-c4dcbfee5d04,2,88.56735041783989,177.13470083567978,Credit Card,Delivered
128,a455cf42-b585-4b5f-b3d2-6a7c9b23b34f,2023-01-10 05:36:19,21d694e2-e1bc-4425-b9ac-888c7363b894,1,74.69168365491907,74.69168365491907,PayPal,Delivered
129,8fdd940f-6ca5-4ef7-83eb-fa76890ee294,2022-12-17 03:00:55,837807eb-4217-46d5-811b-5a355bf65474,5,30.341387160485016,151.70693580242508,Cash,Delivered
130,807c911b-155c-4aeb-806f-4bb7a8ba804d,2022-11-10 20:35:34,fd223a50-0488-481f-b7de-fa19d2875205,1,31.336431923063245,31.336431923063245,PayPal,Delivered
131,b35fc1c1-70db-4f17-8001-664037b304ca,2022-11-27 17:35:58,97df61b0-2a07-4f14-afb8-68d740ecd100,3,70.50809950769812,211.52429852309436,Credit Card,Delivered
132,841a7a56-17b6-4e87-b236-17c59544342a,2022-10-08 14:47:08,946617c2-9dea-4c23-9fc6-8e0572e9ea4a,5,49.720269301173516,248.60134650586758,PayPal,Delivered
133,671116c9-66e2-40a6-9ca0-593b524025ba,2023-05-14 08:43:22,7761b5d6-a111-4a19-b129-32436f5a07eb,4,97.25821366140484,389.03285464561935,Cash,Shipped
134,d1db541f-6573-4202-b4e6-621785911d29,2023-05-03 09:48:57,149f6134-ce53-40a1-b969-7daf70768528,5,86.13442200364298,430.6721100182149,PayPal,Shipped
135,9b7ed981-f399-4809-9804-2d5307998690,2022-11-06 19:38:51,5bb74b30-b73d-47fb-a1d5-ad6404e8b09a,1,11.125525570601786,11.125525570601786,Credit Card,Delivered
136,0fc3ce41-46e2-49ad-bc72-ae017be1633b,2022-09-03 13:01:37,abcf2584-0e2a-40f1-8831-eae274b4797d,5,40.64034248810388,203.20171244051943,Cash,Delivered
137,793215d7-fdd4-4e11-b42e-03b28449f693,2022-11-18 17:26:50,1cc4eee4-43da-4523-9481-98c8a3b0d821,2,93.98124229058507,187.96248458117014,Cash,Shipped
138,65c17330-cc23-4b2c-a619-89fc847defce,2023-04-23 07:19:11,d75a62c5-37dd-4124-9456-437e6c6327ca,4,68.06159591187122,272.2463836474849,Cash,Shipped
139,892743dd-871d-4a7c-a62b-47e01ac010cd,2022-10-03 17:09:14,5ba097ae-beb8-4917-85d3-f9f95a957c02,2,20.990276837652807,41.980553675305615,Credit Card,Pending
140,892743dd-871d-4a7c-a62b-47e01ac010cd,2023-05-14 09:19:56,d10006e6-2b87-4f9a-b7a9-ae173d8e789f,1,94.68222436667487,94.68222436667487,Credit Card,Shipped
141,cd4a81e2-189c-4adf-bad8-6368fe620ffc,2023-05-17 08:41:41,c310eb28-e345-4eaa-8c52-aae4b8f8c086,5,68.2211907006475,341.1059535032375,PayPal,Delivered
142,adcafe1d-dd8d-433f-98b3-3c4daf41cc1a,2023-02-09 19:42:47,4debca13-9eeb-499a-85e2-f6ed0c4586ee,2,84.83204603700221,169.66409207400443,Credit Card,Delivered
143,892743dd-871d-4a7c-a62b-47e01ac010cd,2023-05-02 21:38:29,0d898a5a-cbe5-4527-b99c-846d292f3bbf,1,98.31654801186008,98.31654801186008,Credit Card,Delivered
144,6b25adca-986f-42b1-b9a0-2cdef9851661,2023-06-20 10:01:55,b5ce5381-1b63-47c5-83a0-8a2bc98410ad,4,64.65003349925595,258.6001339970238,Credit Card,Pending
145,d1db541f-6573-4202-b4e6-621785911d29,2022-12-23 00:27:58,58c24ba0-df6f-4785-be6d-743377e8ec7a,2,71.68020543200738,143.36041086401477,Credit Card,Shipped
146,0dbee314-8309-40e6-a774-46e9b863c0fb,2022-11-21 16:50:21,7bd81c71-21da-40d4-be2b-27dd3485ba17,4,35.36211785472221,141.44847141888883,Credit Card,Pending
147,0dbee314-8309-40e6-a774-46e9b863c0fb,2022-12-23 05:47:27,a79aa218-3e50-45ab-b492-693583a0af0d,3,40.92334433308081,122.77003299924243,PayPal,Pending
148,0e76445b-ba17-4d98-a552-c6fcd1b87830,2023-07-27 14:55:26,59f7be3e-fa06-49ff-a1b2-01fce364daa9,4,45.22122606109035,180.8849042443614,PayPal,Delivered
149,14ce9cb8-cb11-4843-bd79-eb50843a517f,2022-12-20 16:19:29,b2f39124-2d27-4bd6-be2e-fa99783104d2,2,50.42575545706853,100.85151091413707,Cash,Delivered
150,cdded0ee-b676-4fea-993b-90aa9e93678d,2022-10-08 15:22:16,93a41b32-53d7-4709-ac9a-3d98b12909b8,4,72.59240312250192,290.3696124900077,Cash,Pending
151,be76cad7-1e86-4d37-970e-11353b2cf9e6,2023-01-11 07:37:33,0079cf25-396b-4b43-9823-5478aaca0139,5,85.39908945186924,426.99544725934624,PayPal,Pending
152,90ab4fde-068f-44c6-a755-91011a419ed8,2023-04-03 08:24:54,208d3ca0-89e4-4eb7-a12b-7d267124f5f9,4,39.51994961343051,158.07979845372205,Cash,Delivered
153,14ce9cb8-cb11-4843-bd79-eb50843a517f,2023-05-04 21:52:02,acc2140b-9574-491e-9bc0-ffaa10653793,3,31.67492449166256,95.02477347498768,Credit Card,Delivered
154,807c911b-155c-4aeb-806f-4bb7a8ba804d,2022-09-13 00:41:42,e1f77383-77d5-4d51-8c32-29c6f7bd7c92,2,75.43137669919425,150.8627533983885,PayPal,Shipped
155,279dff20-e252-414d-9a54-e41244433396,2023-03-16 21:29:53,d5d1c9b1-d7b7-4e6b-a59e-19f2d042d9c5,1,83.19264174365932,83.19264174365932,Cash,Pending
156,f4b9249c-5034-4902-9386-fa4b03ba3936,2023-05-31 20:40:52,d49931a1-fea8-48ee-887e-e1b5ddc99f30,3,31.062427925279312,93.18728377583794,PayPal,Delivered
157,7c16247f-c8bd-4542-852b-4da47b2623cc,2022-10-23 07:47:04,5f495f46-2512-4ef8-8e32-4cf062b0391e,2,33.82088927273942,67.64177854547884,Credit Card,Delivered
158,0fc3ce41-46e2-49ad-bc72-ae017be1633b,2023-07-23 12:11:59,9ae3b47c-17e7-46ec-8e1d-e5a4ff26daa3,2,71.10895253407773,142.21790506815546,PayPal,Delivered
159,2319f404-d54f-4d86-ba48-937185ec5911,2023-05-15 02:52:50,453bdb92-489f-40aa-bac3-a84a2e1c3f9c,5,67.60499116606123,338.0249558303061,PayPal,Shipped
160,c151416b-3c6b-4ac8-8c1b-380fa6286ca6,2023-07-25 06:44:14,c96bac5e-5aab-4ac3-bc47-70e6d6f98448,2,94.41598611183136,188.83197222366272,Credit Card,Delivered
161,40e4d79f-c0fd-47e9-b420-1d91201f3de0,2023-02-18 03:29:15,dd4c8a1d-ab70-44a4-badb-4d126c736af1,5,10.444538211081174,52.22269105540587,Cash,Shipped
162,87c7a222-e48e-4f58-b42f-020e1bcc2a26,2023-02-02 21:08:28,16e43bf2-45c0-4fb4-8381-8f7372b4f149,3,73.85996224979736,221.57988674939207,Credit Card,Shipped
163,ebd882ff-5adb-454d-8861-e47721d1e65c,2023-01-15 01:12:03,9a6be1de-78bd-48b5-b4cf-6c219fb0f5c2,3,96.0560392472992,288.1681177418976,Credit Card,Delivered
164,942b2c0d-47ac-474f-8457-01d0f5a9ca96,2022-11-26 18:20:10,f766dfc1-53dc-4376-85a2-4fd3feb66304,3,57.16194147476211,171.48582442428633,PayPal,Delivered
165,1228328c-b31d-4079-b872-86d91b118616,2022-12-03 03:50:03,a54f0705-4553-4c7f-96b3-c96eca5b69f6,3,80.38431117989239,241.15293353967718,PayPal,Delivered
166,63a8703c-8218-46a9-8927-c9f771493816,2023-05-13 19:49:49,76ae1cec-0e8d-4946-81c2-f7111d4007cd,1,19.78731780244555,19.78731780244555,Credit Card,Delivered
167,c1e9afcd-6ed4-4e83-8ceb-bc72ef19967e,2023-04-30 22:55:59,545407fb-2a61-4a29-bc82-3e0931476226,4,73.91984228952316,295.67936915809264,Cash,Shipped
168,dc06d28e-ffcc-4896-b061-b2e15ec850e5,2023-04-26 12:34:47,3775c4d2-ea42-4a15-be6a-1354f8d09822,1,30.78469628171829,30.78469628171829,PayPal,Shipped
169,9f1a5d2e-b744-4a01-905d-2a6fd17f6c7a,2022-12-29 21:41:56,9019ed3a-b495-41bb-9587-9a3f144bc8ae,3,70.89363386282727,212.68090158848182,Credit Card,Shipped
170,d77055e1-90e7-453a-9979-62dc1943ed6a,2023-05-30 22:57:36,16ad935c-c0c3-40c5-ad0f-ef4b7e6018cd,1,37.48595967607204,37.48595967607204,Credit Card,Shipped
171,2319f404-d54f-4d86-ba48-937185ec5911,2022-12-25 08:34:08,edf07d11-c6e6-439b-acad-d550b8b5609c,4,53.60630933127882,214.4252373251153,Credit Card,Shipped
172,5b37a485-ac6d-4e2c-bdad-6e57861383fc,2023-01-31 13:34:09,ecd79846-2d9f-483f-975a-61ce29ce4b7b,1,89.37868867776669,89.37868867776669,Cash,Shipped
173,90ab4fde-068f-44c6-a755-91011a419ed8,2023-01-30 14:04:33,347419a9-d133-416a-8aa5-024c85986f68,2,61.681902559479525,123.36380511895905,Cash,Pending
174,cfbdd92a-010c-4505-8db0-cfa20a436ee9,2023-06-21 07:16:51,455724b1-9403-4645-9d45-9bd9e0c62936,4,12.192440119848747,48.76976047939499,Cash,Shipped
175,335d9d30-9073-4329-908e-4c7b63fa2923,2023-03-19 04:48:12,f834feb9-93be-4d39-8164-fdb0c2b789bf,3,56.2949651969448,168.8848955908344,Credit Card,Pending
176,279dff20-e252-414d-9a54-e41244433396,2023-06-16 23:38:37,ff958fd2-36eb-4eeb-a802-e4ded05d7b39,5,80.71230604270741,403.561530213537,PayPal,Delivered
177,ebd882ff-5adb-454d-8861-e47721d1e65c,2023-05-10 06:17:44,c564d72f-b41a-4e1c-b5f7-081230683510,4,30.623950604772563,122.49580241909025,Cash,Delivered
178,14ce9cb8-cb11-4843-bd79-eb50843a517f,2023-04-23 03:02:02,3acda4ed-293c-44c1-b289-c0f0824c6a46,2,55.98742686402261,111.97485372804522,PayPal,Pending
179,c151416b-3c6b-4ac8-8c1b-380fa6286ca6,2023-02-20 11:32:44,e98eaa8b-b4c3-4ca3-bd9f-d8475df62f6e,3,16.530844915192414,49.59253474557724,Cash,Shipped
180,79fb40c4-b9cd-460a-81e0-f9539d9070dd,2023-06-18 10:58:22,e7fda8c9-1215-4f12-bddf-cd2bcabea2f6,2,64.93544771779455,129.8708954355891,Credit Card,Shipped
181,841a7a56-17b6-4e87-b236-17c59544342a,2023-02-16 14:33:02,9b5c1ce6-af29-4b0d-8647-e23d870b9f14,4,56.6597031610638,226.6388126442552,Credit Card,Shipped
182,942b2c0d-47ac-474f-8457-01d0f5a9ca96,2022-11-07 23:00:22,dd9380f8-3ed9-4f9a-8ed1-2a0a8424f0f3,4,42.881830590093664,171.52732236037465,PayPal,Shipped
183,e32d8b08-4c47-4641-a7a5-1fd59dbf0e94,2022-10-26 14:57:12,eb4264c2-eaf2-412a-9ef2-0e9d20316cd2,2,47.58492600710048,95.16985201420096,Cash,Delivered
184,1649a7e8-bf13-439d-a0f3-666fec235ed7,2023-02-07 18:21:00,03c511d4-e408-4f10-93a1-091a2398f6ac,2,42.68717417606655,85.3743483521331,Credit Card,Pending
185,9f1a5d2e-b744-4a01-905d-2a6fd17f6c7a,2022-11-18 21:20:09,8dc36d9f-452d-4f68-8933-4b7a83beac4a,1,81.56607700113412,81.56607700113412,Credit Card,Delivered
186,279dff20-e252-414d-9a54-e41244433396,2022-12-06 03:19:23,6e85877c-0045-41f0-b4cd-3a62d938f1e7,2,67.80635469958854,135.61270939917708,Cash,Pending
187,d1384af5-d412-4655-97b9-c671cd81c946,2023-03-13 23:48:47,191533cd-8ef5-4fbe-9d30-c720987d29d2,1,84.49023064612445,84.49023064612445,Credit Card,Pending
188,da0de146-1371-406e-8d86-0ab1afb81837,2022-11-26 12:10:12,09c301df-2cf7-47b6-bff6-a9800b82fcf3,4,33.252349372195866,133.00939748878346,PayPal,Pending
189,ba9bd457-16e3-4def-888b-502499022571,2023-06-10 15:31:11,bc67df01-c36c-436f-9912-03b333ce1751,3,26.608259027547042,79.82477708264113,Cash,Delivered
190,a1424536-8052-4c9e-be7e-5cad765ec6ca,2022-10-23 21:43:26,73eb6573-6ada-43ce-9358-890a5c5e9c08,2,60.14367066396946,120.28734132793892,PayPal,Pending
191,adcafe1d-dd8d-433f-98b3-3c4daf41cc1a,2023-02-03 05:21:38,4dd67fd3-1674-4ef9-aa35-85c6d14badf4,3,85.32201968353395,255.96605905060187,Credit Card,Pending
192,d77055e1-90e7-453a-9979-62dc1943ed6a,2022-11-29 13:11:21,c5744a88-5ba9-4cfb-8742-af75010619d1,3,68.40559614132582,205.21678842397745,Credit Card,Delivered
193,892743dd-871d-4a7c-a62b-47e01ac010cd,2022-08-11 14:45:55,cdb97c0e-6d64-4262-87bb-eb54223d5eef,2,43.93295350046844,87.86590700093689,PayPal,Pending
194,1665f2c3-a895-4b9c-8692-24c1a575f8ed,2023-01-12 04:56:25,571535ec-3b1f-4da1-8258-bd5140d87e36,2,38.46770252682062,76.93540505364123,PayPal,Delivered
195,c1e9afcd-6ed4-4e83-8ceb-bc72ef19967e,2022-08-22 12:38:21,eb80c0bb-6fb2-4d4a-b8e0-02660e02febb,3,16.61644584284195,49.84933752852585,Cash,Shipped
196,e3f8f468-cf2f-41da-b53b-96bfddbde7d3,2023-01-25 12:50:38,41cafbf2-2fc6-4a08-a797-d4b2e1e2f8cb,1,91.94386136706825,91.94386136706825,Credit Card,Pending
197,83a312a7-9834-4abb-8ab0-2df05ac04820,2023-05-22 10:33:09,57408f44-9f27-4de0-9cf9-8c5d2f2c31e5,5,59.52040937152029,297.6020468576014,Cash,Delivered
198,f641ccc2-0844-451f-8cae-3b38f17abce0,2022-11-28 10:24:55,200fafda-6e02-43d9-a3b1-f8eab103bef0,1,62.90268500622528,62.90268500622528,Cash,Shipped
199,d1384af5-d412-4655-97b9-c671cd81c946,2022-10-25 06:29:12,94dbf7b3-5f55-4416-ab06-64fe423eb1fd,4,36.44649164163199,145.78596656652795,Cash,Pending
200,cf92c692-d447-4bff-8b87-0b9fc8fc42e4,2022-10-14 01:37:11,412327f7-ee70-471d-9ee8-c563cda1156b,3,70.60917226629218,211.82751679887653,PayPal,Pending
201,63a8703c-8218-46a9-8927-c9f771493816,2023-07-25 12:33:45,421c7b7e-bd88-4151-a4ba-689cc05a3716,4,55.44140249020627,221.7656099608251,Credit Card,Shipped
202,0dbee314-8309-40e6-a774-46e9b863c0fb,2023-01-23 19:35:24,32237215-226c-4919-a963-88e733b908f8,2,53.19186151394919,106.38372302789838,PayPal,Pending
203,841a7a56-17b6-4e87-b236-17c59544342a,2022-12-19 21:25:18,058a814a-8800-4352-9cb8-0a07ae868926,2,78.20507559712713,156.41015119425427,Cash,Delivered
204,a1424536-8052-4c9e-be7e-5cad765ec6ca,2022-12-13 19:37:03,407b0b7b-1f06-4f8a-ad6a-682bd2cf278c,2,98.52806329344016,197.0561265868803,PayPal,Pending
205,96bc47d1-4cbd-49ec-b045-7d2b2e935c71,2022-09-09 11:58:28,93f764a9-bc1a-458a-b4dd-e93ae806d9de,5,57.4296154032563,287.1480770162815,Credit Card,Shipped
206,6d0dc9da-be53-48ba-958c-5c831ef5a702,2023-02-19 04:01:57,50103633-525b-4c6d-8fef-6483512de8aa,3,15.101201826525216,45.30360547957565,Cash,Shipped
207,899eb3ff-58a2-4aa6-8469-072a6fc1b281,2022-08-08 02:05:42,fe1d1e61-78ed-4ad6-8432-8ecd412135a4,2,77.81032415053606,155.62064830107212,Credit Card,Delivered
208,7c16247f-c8bd-4542-852b-4da47b2623cc,2023-05-02 20:49:21,6d1a09db-9abb-4a6f-b48e-2d927d5e728b,4,48.58805416044578,194.35221664178312,Credit Card,Shipped
209,57b1d9ee-df8e-4823-b8c1-38d339619a5a,2023-07-14 22:29:52,2ea0ef20-e2e5-4be2-aeec-8b22637915e2,1,72.11216415623625,72.11216415623625,PayPal,Shipped
210,d77055e1-90e7-453a-9979-62dc1943ed6a,2022-12-21 15:59:59,06533bf5-9f09-4f87-b5df-f89ad3fadf15,4,65.28560447789638,261.14241791158554,Cash,Pending
211,892743dd-871d-4a7c-a62b-47e01ac010cd,2023-07-22 09:52:30,c68c6025-e6ef-4594-8571-a5600aedc48f,2,81.56195561793166,163.12391123586332,Cash,Pending
212,aff41c31-1f89-4aa4-95a2-eda6155617e7,2023-01-21 04:56:09,204102df-ad7b-4136-a737-4e20402d6fa2,1,86.38346702273708,86.38346702273708,Credit Card,Delivered
213,1fc36732-b9fa-4432-b2c6-df869dc9ea07,2023-04-07 06:39:14,9f4b79a6-f4f0-4d39-89f1-7ec4783f4e8c,3,25.577492888784047,76.73247866635214,PayPal,Shipped
214,12ff8450-5451-4127-81c2-4e46bc5bb1d1,2022-10-13 02:22:22,8308ace1-4766-49cb-8211-1e4dc202d882,2,95.89523979277016,191.7904795855403,Cash,Pending
215,c151416b-3c6b-4ac8-8c1b-380fa6286ca6,2023-01-27 11:29:04,efdd7f52-c0c4-403a-8af1-021439362244,1,35.39459490496301,35.39459490496301,Credit Card,Delivered
216,c2f4ef5d-f1e7-479c-9c51-b68b21dece27,2023-05-28 09:55:04,004f5312-3270-4f46-9111-817774696c1d,5,33.28297402065722,166.4148701032861,Credit Card,Delivered
217,87c7a222-e48e-4f58-b42f-020e1bcc2a26,2023-06-01 09:39:03,e40a4b48-7c74-4427-b2e2-55dca7ce1b48,2,69.50831595272012,139.01663190544025,Cash,Shipped
218,33233bec-7c06-47aa-8d4c-74312d77701d,2022-11-03 04:25:50,1946d357-1063-4f9b-92af-31111b473f3b,2,31.42340656512907,62.84681313025814,PayPal,Pending
219,96bc47d1-4cbd-49ec-b045-7d2b2e935c71,2023-03-12 19:15:03,f72f7c6c-92c8-470a-af16-37f5db7f1ea8,3,63.42023000697856,190.26069002093567,Cash,Shipped
220,e32d8b08-4c47-4641-a7a5-1fd59dbf0e94,2023-01-23 16:20:37,3cd22511-f717-4ee8-ba8e-65ecbb8ad999,5,45.52509545384101,227.62547726920505,Credit Card,Pending
221,8fdd940f-6ca5-4ef7-83eb-fa76890ee294,2023-07-18 02:47:11,1b01beca-74e6-43bc-acbe-d3a57b250b90,5,44.073090444702615,220.36545222351307,Cash,Shipped
222,2576723f-f570-4ca4-a0af-4514d5a0aeaf,2022-10-28 13:00:03,1a6ddbeb-8dd2-40de-8f56-8a934f3df0cd,1,18.80593866825648,18.80593866825648,PayPal,Shipped
223,f7943930-950e-414c-85b1-b747130cfecb,2023-03-19 16:44:02,209a24b9-9ae5-4785-bbf9-a5d35653c4b7,1,30.787700790028907,30.787700790028907,Credit Card,Pending
224,83a312a7-9834-4abb-8ab0-2df05ac04820,2022-08-06 12:48:17,3f80029f-4ab1-4f5f-ac1d-abc22a1ab7a8,5,84.4772969259198,422.386484629599,PayPal,Pending
225,12ff8450-5451-4127-81c2-4e46bc5bb1d1,2022-09-04 04:44:00,5f86b271-4410-458d-b68e-eab77330a566,3,73.37642184709532,220.12926554128595,PayPal,Shipped
226,93301d4f-13ce-4838-899f-254f4cb641f6,2022-08-10 17:15:25,3816000b-1b4f-4e5d-bf62-644f73eb3471,1,96.80623086934547,96.80623086934547,PayPal,Pending
227,7c16247f-c8bd-4542-852b-4da47b2623cc,2023-01-23 17:41:04,6a492487-80fb-4d35-a8dc-4e1509fd4103,2,68.1886472054362,136.3772944108724,Credit Card,Delivered
228,b35fc1c1-70db-4f17-8001-664037b304ca,2023-06-12 02:10:40,fc2c7fec-0017-4bac-ae1c-a3814e5c0e34,3,86.53521529686472,259.60564589059413,PayPal,Delivered
229,1665f2c3-a895-4b9c-8692-24c1a575f8ed,2022-11-29 12:36:32,b2230bcb-912d-47e8-9994-1edfe027720f,1,16.507859479958036,16.507859479958036,Cash,Delivered
230,d1384af5-d412-4655-97b9-c671cd81c946,2022-08-29 09:12:26,4952f07a-eac3-4929-9dcd-2fffbe0a560a,3,49.31268870543269,147.93806611629807,Credit Card,Pending
231,671116c9-66e2-40a6-9ca0-593b524025ba,2023-04-07 23:31:07,383a97cd-465f-4b99-8e2c-6d5373a37524,5,80.26486380844648,401.3243190422324,PayPal,Delivered
232,942b2c0d-47ac-474f-8457-01d0f5a9ca96,2023-03-16 16:26:07,1b3e96cf-91a2-4c3f-b559-4da4a9beb548,1,89.06910255341099,89.06910255341099,PayPal,Shipped
233,c336f700-e2f8-44ce-a19c-fa6d568813b5,2022-10-01 23:27:44,033eaba1-f99c-46b9-8bf9-fd50cd91b6ea,5,76.93660349538767,384.68301747693835,PayPal,Pending
234,1665f2c3-a895-4b9c-8692-24c1a575f8ed,2022-11-06 05:09:44,8f705546-ee59-4f95-85bf-f52a13e487d5,3,16.54167442047912,49.625023261437356,Cash,Shipped
235,da0de146-1371-406e-8d86-0ab1afb81837,2022-12-12 18:37:15,b21b296d-3966-4723-8259-fc3e92bc9035,4,54.66371437884862,218.65485751539447,Credit Card,Pending
236,93301d4f-13ce-4838-899f-254f4cb641f6,2023-01-23 15:37:43,cc29b8f5-531f-4e44-a857-e2ad4559c75c,5,91.39995878817992,456.99979394089956,Credit Card,Pending
237,93301d4f-13ce-4838-899f-254f4cb641f6,2023-05-05 16:17:03,69ea2468-2274-4c1b-90e0-5672cf51516c,2,55.46576860554639,110.93153721109277,PayPal,Shipped
238,90c43a02-eab4-442d-8c77-b9c68b13ead1,2022-10-08 21:33:01,ac9cc5c2-7b94-4d87-9bb4-105867c72de4,2,59.33664716369813,118.67329432739626,Credit Card,Shipped
239,83a312a7-9834-4abb-8ab0-2df05ac04820,2023-07-22 00:28:50,408d7f1b-93a9-4972-aa0b-f96727dd7956,3,10.52015248249494,31.56045744748482,PayPal,Shipped
240,892743dd-871d-4a7c-a62b-47e01ac010cd,2023-04-06 02:54:31,0fdd6207-1141-46a8-989d-c18686661551,3,53.31589772553972,159.94769317661917,Credit Card,Shipped
241,e09e7565-0252-4288-b254-a0bd9b3b1d7c,2022-10-22 21:34:47,0db093ff-3ab1-431a-a152-9445128d381e,4,54.66121100541768,218.6448440216707,Cash,Delivered
242,b35fc1c1-70db-4f17-8001-664037b304ca,2023-02-23 16:38:29,2671cc1a-79a9-4571-a13f-29a674dd70ab,3,30.123129640448113,90.36938892134434,Credit Card,Pending
243,adcafe1d-dd8d-433f-98b3-3c4daf41cc1a,2022-08-13 02:51:04,ea6178c3-ab9a-407c-b688-af848a6d5d79,5,88.21376563089554,441.06882815447767,Credit Card,Delivered
244,db057c0a-5cfb-4555-b99a-6b754d087b24,2023-04-26 17:01:05,9f230cd9-cc87-4df7-b79b-8dd64e198fae,3,24.34895257083491,73.04685771250473,Credit Card,Pending
245,e8331d3c-a68d-49fb-98af-12933c600108,2023-01-14 15:00:21,dbc31072-6b0e-4c67-8f8f-11f314d9e3fd,1,55.0188870231163,55.0188870231163,Cash,Delivered
246,c1e9afcd-6ed4-4e83-8ceb-bc72ef19967e,2022-11-19 16:56:11,31933272-1a75-4027-8e5e-777b22a138b0,1,91.73617555517038,91.73617555517038,Credit Card,Delivered
247,e32d8b08-4c47-4641-a7a5-1fd59dbf0e94,2023-07-18 19:07:42,83520f6d-2f88-4f05-8f68-1f97fd81c522,4,88.6279533426583,354.5118133706332,Credit Card,Delivered
248,807c911b-155c-4aeb-806f-4bb7a8ba804d,2023-02-07 14:27:15,7607fac1-4590-4505-8358-dfd4fe9667a1,2,85.07850007167647,170.15700014335295,PayPal,Pending
249,65c17330-cc23-4b2c-a619-89fc847defce,2023-02-02 14:59:58,4605830b-efd7-4066-9d86-40e9c1ec8856,1,50.58038805565247,50.58038805565247,PayPal,Delivered
